"REF_DATE","GEO","DGUID","Age","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016/2017","Ontario","2016A000235","Less than 4 years","Total, sex","Number","223","units ","0","v66462115","7.2.1","21","","","","0"
"2016/2017","Ontario","2016A000235","Less than 4 years","Males","Number","223","units ","0","v66462116","7.2.2","12","","","","0"
"2016/2017","Ontario","2016A000235","Less than 4 years","Females","Number","223","units ","0","v66462117","7.2.3","9","","","","0"
"2016/2017","Ontario","2016A000235","4 years","Total, sex","Number","223","units ","0","v66462118","7.3.1","128376","","","","0"
"2016/2017","Ontario","2016A000235","4 years","Males","Number","223","units ","0","v66462119","7.3.2","65934","","","","0"
"2016/2017","Ontario","2016A000235","4 years","Females","Number","223","units ","0","v66462120","7.3.3","62442","","","","0"
"2016/2017","Ontario","2016A000235","5 years","Total, sex","Number","223","units ","0","v66462121","7.4.1","132618","","","","0"
"2016/2017","Ontario","2016A000235","5 years","Males","Number","223","units ","0","v66462122","7.4.2","68028","","","","0"
"2016/2017","Ontario","2016A000235","5 years","Females","Number","223","units ","0","v66462123","7.4.3","64590","","","","0"
"2016/2017","Ontario","2016A000235","6 years","Total, sex","Number","223","units ","0","v66462124","7.5.1","137040","","","","0"
"2016/2017","Ontario","2016A000235","6 years","Males","Number","223","units ","0","v66462125","7.5.2","70254","","","","0"
"2016/2017","Ontario","2016A000235","6 years","Females","Number","223","units ","0","v66462126","7.5.3","66789","","","","0"
"2016/2017","Ontario","2016A000235","7 years","Total, sex","Number","223","units ","0","v66462127","7.6.1","139968","","","","0"
"2016/2017","Ontario","2016A000235","7 years","Males","Number","223","units ","0","v66462128","7.6.2","71793","","","","0"
"2016/2017","Ontario","2016A000235","7 years","Females","Number","223","units ","0","v66462129","7.6.3","68175","","","","0"
"2016/2017","Ontario","2016A000235","8 years","Total, sex","Number","223","units ","0","v66462130","7.7.1","141447","","","","0"
"2016/2017","Ontario","2016A000235","8 years","Males","Number","223","units ","0","v66462131","7.7.2","72435","","","","0"
"2016/2017","Ontario","2016A000235","8 years","Females","Number","223","units ","0","v66462132","7.7.3","69009","","","","0"
"2016/2017","Ontario","2016A000235","9 years","Total, sex","Number","223","units ","0","v66462133","7.8.1","141822","","","","0"
"2016/2017","Ontario","2016A000235","9 years","Males","Number","223","units ","0","v66462134","7.8.2","72585","","","","0"
"2016/2017","Ontario","2016A000235","9 years","Females","Number","223","units ","0","v66462135","7.8.3","69237","","","","0"
"2016/2017","Ontario","2016A000235","10 years","Total, sex","Number","223","units ","0","v66462136","7.9.1","139650","","","","0"
"2016/2017","Ontario","2016A000235","10 years","Males","Number","223","units ","0","v66462137","7.9.2","71529","","","","0"
"2016/2017","Ontario","2016A000235","10 years","Females","Number","223","units ","0","v66462138","7.9.3","68124","","","","0"
"2016/2017","Ontario","2016A000235","11 years","Total, sex","Number","223","units ","0","v66462139","7.10.1","138183","","","","0"
"2016/2017","Ontario","2016A000235","11 years","Males","Number","223","units ","0","v66462140","7.10.2","70863","","","","0"
"2016/2017","Ontario","2016A000235","11 years","Females","Number","223","units ","0","v66462141","7.10.3","67323","","","","0"
"2016/2017","Ontario","2016A000235","12 years","Total, sex","Number","223","units ","0","v66462142","7.11.1","138312","","","","0"
"2016/2017","Ontario","2016A000235","12 years","Males","Number","223","units ","0","v66462143","7.11.2","70911","","","","0"
"2016/2017","Ontario","2016A000235","12 years","Females","Number","223","units ","0","v66462144","7.11.3","67395","","","","0"
"2016/2017","Ontario","2016A000235","13 years","Total, sex","Number","223","units ","0","v66462145","7.12.1","138318","","","","0"
"2016/2017","Ontario","2016A000235","13 years","Males","Number","223","units ","0","v66462146","7.12.2","70647","","","","0"
"2016/2017","Ontario","2016A000235","13 years","Females","Number","223","units ","0","v66462147","7.12.3","67668","","","","0"
"2016/2017","Ontario","2016A000235","14 years","Total, sex","Number","223","units ","0","v66462148","7.13.1","139824","","","","0"
"2016/2017","Ontario","2016A000235","14 years","Males","Number","223","units ","0","v66462149","7.13.2","71409","","","","0"
"2016/2017","Ontario","2016A000235","14 years","Females","Number","223","units ","0","v66462150","7.13.3","68418","","","","0"
"2016/2017","Ontario","2016A000235","15 years","Total, sex","Number","223","units ","0","v66462151","7.14.1","145515","","","","0"
"2016/2017","Ontario","2016A000235","15 years","Males","Number","223","units ","0","v66462152","7.14.2","74427","","","","0"
"2016/2017","Ontario","2016A000235","15 years","Females","Number","223","units ","0","v66462153","7.14.3","71088","","","","0"
"2016/2017","Ontario","2016A000235","16 years","Total, sex","Number","223","units ","0","v66462154","7.15.1","145047","","","","0"
"2016/2017","Ontario","2016A000235","16 years","Males","Number","223","units ","0","v66462155","7.15.2","74337","","","","0"
"2016/2017","Ontario","2016A000235","16 years","Females","Number","223","units ","0","v66462156","7.15.3","70707","","","","0"
"2016/2017","Ontario","2016A000235","17 years","Total, sex","Number","223","units ","0","v66462157","7.16.1","146760","","","","0"
"2016/2017","Ontario","2016A000235","17 years","Males","Number","223","units ","0","v66462158","7.16.2","75210","","","","0"
"2016/2017","Ontario","2016A000235","17 years","Females","Number","223","units ","0","v66462159","7.16.3","71550","","","","0"
"2016/2017","Ontario","2016A000235","18 years","Total, sex","Number","223","units ","0","v66462160","7.17.1","35088","","","","0"
"2016/2017","Ontario","2016A000235","18 years","Males","Number","223","units ","0","v66462161","7.17.2","21330","","","","0"
"2016/2017","Ontario","2016A000235","18 years","Females","Number","223","units ","0","v66462162","7.17.3","13758","","","","0"
"2016/2017","Ontario","2016A000235","19 years","Total, sex","Number","223","units ","0","v66462163","7.18.1","8493","","","","0"
"2016/2017","Ontario","2016A000235","19 years","Males","Number","223","units ","0","v66462164","7.18.2","4980","","","","0"
"2016/2017","Ontario","2016A000235","19 years","Females","Number","223","units ","0","v66462165","7.18.3","3516","","","","0"
"2016/2017","Ontario","2016A000235","20 years","Total, sex","Number","223","units ","0","v66462166","7.19.1","4461","","","","0"
"2016/2017","Ontario","2016A000235","20 years","Males","Number","223","units ","0","v66462167","7.19.2","2571","","","","0"
"2016/2017","Ontario","2016A000235","20 years","Females","Number","223","units ","0","v66462168","7.19.3","1893","","","","0"
"2016/2017","Ontario","2016A000235","21 years and over","Total, sex","Number","223","units ","0","v66462169","7.20.1","5760","","","","0"
"2016/2017","Ontario","2016A000235","21 years and over","Males","Number","223","units ","0","v66462170","7.20.2","2418","","","","0"
"2016/2017","Ontario","2016A000235","21 years and over","Females","Number","223","units ","0","v66462171","7.20.3","3342","","","","0"
"2016/2017","Manitoba","2016A000246","Total, age","Total, sex","Number","223","units ","0","v66462172","8.1.1","183015","","","","0"
"2016/2017","Manitoba","2016A000246","Total, age","Males","Number","223","units ","0","v66462173","8.1.2","94089","","","","0"
"2016/2017","Manitoba","2016A000246","Total, age","Females","Number","223","units ","0","v66462174","8.1.3","88926","","","","0"
"2016/2017","Manitoba","2016A000246","Less than 4 years","Total, sex","Number","223","units ","0","v66462175","8.2.1","3","","","","0"
"2016/2017","Manitoba","2016A000246","Less than 4 years","Males","Number","223","units ","0","v66462176","8.2.2","0","","","","0"
"2016/2017","Manitoba","2016A000246","Less than 4 years","Females","Number","223","units ","0","v101304946","8.2.3","3","","","","0"
"2016/2017","Manitoba","2016A000246","4 years","Total, sex","Number","223","units ","0","v66462178","8.3.1","3141","","","","0"
"2016/2017","Manitoba","2016A000246","4 years","Males","Number","223","units ","0","v66462179","8.3.2","1575","","","","0"
"2016/2017","Manitoba","2016A000246","4 years","Females","Number","223","units ","0","v66462180","8.3.3","1563","","","","0"
"2016/2017","Manitoba","2016A000246","5 years","Total, sex","Number","223","units ","0","v66462181","8.4.1","13563","","","","0"
"2016/2017","Manitoba","2016A000246","5 years","Males","Number","223","units ","0","v66462182","8.4.2","6933","","","","0"
"2016/2017","Manitoba","2016A000246","5 years","Females","Number","223","units ","0","v66462183","8.4.3","6627","","","","0"
"2016/2017","Manitoba","2016A000246","6 years","Total, sex","Number","223","units ","0","v66462184","8.5.1","13920","","","","0"
"2016/2017","Manitoba","2016A000246","6 years","Males","Number","223","units ","0","v66462185","8.5.2","7155","","","","0"
"2016/2017","Manitoba","2016A000246","6 years","Females","Number","223","units ","0","v66462186","8.5.3","6768","","","","0"
"2016/2017","Manitoba","2016A000246","7 years","Total, sex","Number","223","units ","0","v66462187","8.6.1","13944","","","","0"
"2016/2017","Manitoba","2016A000246","7 years","Males","Number","223","units ","0","v66462188","8.6.2","7164","","","","0"
"2016/2017","Manitoba","2016A000246","7 years","Females","Number","223","units ","0","v66462189","8.6.3","6780","","","","0"
"2016/2017","Manitoba","2016A000246","8 years","Total, sex","Number","223","units ","0","v66462190","8.7.1","13974","","","","0"
"2016/2017","Manitoba","2016A000246","8 years","Males","Number","223","units ","0","v66462191","8.7.2","7131","","","","0"
"2016/2017","Manitoba","2016A000246","8 years","Females","Number","223","units ","0","v66462192","8.7.3","6846","","","","0"
"2016/2017","Manitoba","2016A000246","9 years","Total, sex","Number","223","units ","0","v66462193","8.8.1","13767","","","","0"
"2016/2017","Manitoba","2016A000246","9 years","Males","Number","223","units ","0","v66462194","8.8.2","7044","","","","0"
"2016/2017","Manitoba","2016A000246","9 years","Females","Number","223","units ","0","v66462195","8.8.3","6720","","","","0"
"2016/2017","Manitoba","2016A000246","10 years","Total, sex","Number","223","units ","0","v66462196","8.9.1","13575","","","","0"
"2016/2017","Manitoba","2016A000246","10 years","Males","Number","223","units ","0","v66462197","8.9.2","6960","","","","0"
"2016/2017","Manitoba","2016A000246","10 years","Females","Number","223","units ","0","v66462198","8.9.3","6612","","","","0"
"2016/2017","Manitoba","2016A000246","11 years","Total, sex","Number","223","units ","0","v66462199","8.10.1","13032","","","","0"
"2016/2017","Manitoba","2016A000246","11 years","Males","Number","223","units ","0","v66462200","8.10.2","6654","","","","0"
"2016/2017","Manitoba","2016A000246","11 years","Females","Number","223","units ","0","v66462201","8.10.3","6378","","","","0"
"2016/2017","Manitoba","2016A000246","12 years","Total, sex","Number","223","units ","0","v66462202","8.11.1","13248","","","","0"
"2016/2017","Manitoba","2016A000246","12 years","Males","Number","223","units ","0","v66462203","8.11.2","6837","","","","0"
"2016/2017","Manitoba","2016A000246","12 years","Females","Number","223","units ","0","v66462204","8.11.3","6411","","","","0"
"2016/2017","Manitoba","2016A000246","13 years","Total, sex","Number","223","units ","0","v66462205","8.12.1","13146","","","","0"
"2016/2017","Manitoba","2016A000246","13 years","Males","Number","223","units ","0","v66462206","8.12.2","6771","","","","0"
"2016/2017","Manitoba","2016A000246","13 years","Females","Number","223","units ","0","v66462207","8.12.3","6375","","","","0"
"2016/2017","Manitoba","2016A000246","14 years","Total, sex","Number","223","units ","0","v66462208","8.13.1","13350","","","","0"
"2016/2017","Manitoba","2016A000246","14 years","Males","Number","223","units ","0","v66462209","8.13.2","6975","","","","0"
"2016/2017","Manitoba","2016A000246","14 years","Females","Number","223","units ","0","v66462210","8.13.3","6375","","","","0"
"2016/2017","Manitoba","2016A000246","15 years","Total, sex","Number","223","units ","0","v66462211","8.14.1","13659","","","","0"
"2016/2017","Manitoba","2016A000246","15 years","Males","Number","223","units ","0","v66462212","8.14.2","6963","","","","0"
"2016/2017","Manitoba","2016A000246","15 years","Females","Number","223","units ","0","v66462213","8.14.3","6699","","","","0"
"2016/2017","Manitoba","2016A000246","16 years","Total, sex","Number","223","units ","0","v66462214","8.15.1","14073","","","","0"
"2016/2017","Manitoba","2016A000246","16 years","Males","Number","223","units ","0","v66462215","8.15.2","7272","","","","0"
"2016/2017","Manitoba","2016A000246","16 years","Females","Number","223","units ","0","v66462216","8.15.3","6798","","","","0"
"2016/2017","Manitoba","2016A000246","17 years","Total, sex","Number","223","units ","0","v66462217","8.16.1","11430","","","","0"
"2016/2017","Manitoba","2016A000246","17 years","Males","Number","223","units ","0","v66462218","8.16.2","5961","","","","0"
"2016/2017","Manitoba","2016A000246","17 years","Females","Number","223","units ","0","v66462219","8.16.3","5466","","","","0"
"2016/2017","Manitoba","2016A000246","18 years","Total, sex","Number","223","units ","0","v66462220","8.17.1","2670","","","","0"
"2016/2017","Manitoba","2016A000246","18 years","Males","Number","223","units ","0","v66462221","8.17.2","1488","","","","0"
